,Unnamed: 0,title,userId,rating
15211,15211.0,Lassie Come Home,49,5.0
15212,15212.0,Lassie Come Home,58,5.0
15213,15213.0,Lassie Come Home,102,4.0
15214,15214.0,Lassie Come Home,195,3.0
15215,15215.0,Lassie Come Home,222,5.0
15216,15216.0,Lassie Come Home,232,4.0
15217,15217.0,Lassie Come Home,342,5.0
15218,15218.0,Lassie Come Home,387,4.0
15219,15219.0,Lassie Come Home,405,3.0
15220,15220.0,Lassie Come Home,427,5.0
15221,15221.0,Last Tango in Paris,220,4.0
15222,15222.0,Last Tango in Paris,240,4.5
15223,15223.0,Last Tango in Paris,391,5.0
15224,15224.0,Last Tango in Paris,407,4.0
15225,15225.0,Last Tango in Paris,452,4.0
15226,15226.0,Last Tango in Paris,493,4.0
15227,15227.0,Last Tango in Paris,509,4.0
15228,15228.0,Last Tango in Paris,510,4.0
15229,15229.0,Last Tango in Paris,564,4.0
15230,15230.0,Last Tango in Paris,642,3.0
15231,15231.0,Last of the Renegades,30,4.0
15232,15232.0,Last of the Renegades,105,3.0
15233,15233.0,Last of the Renegades,196,5.0
15234,15234.0,Last of the Renegades,214,3.0
15235,15235.0,Last of the Renegades,220,2.0
15236,15236.0,Last of the Renegades,222,4.0
15237,15237.0,Last of the Renegades,263,2.0
15238,15238.0,Last of the Renegades,306,4.0
15239,15239.0,Last of the Renegades,355,3.5
15240,15240.0,Last of the Renegades,388,4.0
15241,15241.0,Last of the Renegades,452,3.0
15242,15242.0,Last of the Renegades,463,4.0
15243,15243.0,Last of the Renegades,468,2.5
15244,15244.0,Last of the Renegades,509,3.0
15245,15245.0,Last of the Renegades,534,4.0
15246,15246.0,Last of the Renegades,561,5.0
15247,15247.0,Last of the Renegades,577,4.5
15248,15248.0,Last of the Renegades,580,3.0
15249,15249.0,Last of the Renegades,596,4.0
15250,15250.0,Last of the Renegades,654,4.0
15251,15251.0,Laura,102,5.0
15252,15252.0,Laura,222,5.0
15253,15253.0,Laura,232,5.0
15254,15254.0,Laura,242,5.0
15255,15255.0,Laura,336,5.0
15256,15256.0,Laura,358,5.0
15257,15257.0,Laura,387,5.0
15258,15258.0,Laura,436,5.0
15259,15259.0,Laura,468,3.0
15260,15260.0,Laura,505,3.0
15261,15261.0,Laura,547,5.0
15262,15262.0,Lawrence of Arabia,30,4.0
15263,15263.0,Lawrence of Arabia,240,4.0
15264,15264.0,Lawrence of Arabia,311,2.0
15265,15265.0,Lawrence of Arabia,405,4.0
15266,15266.0,Lawrence of Arabia,468,4.5
15267,15267.0,Lawrence of Arabia,505,3.0
15268,15268.0,Lawrence of Arabia,547,3.0
15269,15269.0,Lawrence of Arabia,575,3.0
15270,15270.0,Lawrence of Arabia,585,5.0
15271,15271.0,Lawrence of Arabia,587,4.0
15272,15272.0,Lawrence of Arabia,614,4.0
15273,15273.0,Leon: The Professional,15,4.0
15274,15274.0,Leon: The Professional,19,3.0
15275,15275.0,Leon: The Professional,56,4.0
15276,15276.0,Leon: The Professional,73,3.5
15277,15277.0,Leon: The Professional,83,3.5
15278,15278.0,Leon: The Professional,119,2.0
15279,15279.0,Leon: The Professional,143,5.0
15280,15280.0,Leon: The Professional,275,4.5
15281,15281.0,Leon: The Professional,309,5.0
15282,15282.0,Leon: The Professional,388,4.0
15283,15283.0,Leon: The Professional,408,3.0
15284,15284.0,Leon: The Professional,434,5.0
15285,15285.0,Leon: The Professional,461,3.5
15286,15286.0,Leon: The Professional,472,4.0
15287,15287.0,Leon: The Professional,509,4.5
15288,15288.0,Leon: The Professional,580,4.0
15289,15289.0,Leon: The Professional,624,3.5
15290,15290.0,Les Cousins,157,3.0
15291,15291.0,Les Cousins,232,4.0
15292,15292.0,Les Cousins,346,3.5
15293,15293.0,Les Cousins,401,5.0
15294,15294.0,Les Cousins,408,5.0
15295,15295.0,Les Cousins,509,3.0
15296,15296.0,Les Cousins,519,4.0
15297,15297.0,Les Cousins,547,4.0
15298,15298.0,Les Cousins,564,4.0
15299,15299.0,Les Cousins,580,3.0
15300,15300.0,Les Cousins,597,4.0
15301,15301.0,Let's Get Harry,48,3.0
15302,15302.0,Let's Get Harry,79,3.5
15303,15303.0,Let's Get Harry,205,3.0
15304,15304.0,Let's Get Harry,213,3.5
15305,15305.0,Let's Get Harry,250,4.0
15306,15306.0,Let's Get Harry,283,3.5
15307,15307.0,Let's Get Harry,287,4.0
15308,15308.0,Let's Get Harry,328,3.5
15309,15309.0,Let's Get Harry,384,3.0
15310,15310.0,Let's Get Harry,468,2.5
15311,15311.0,Let's Get Harry,501,2.5
15312,15312.0,Let's Get Harry,580,3.0
15313,15313.0,Let's Get Harry,624,3.5
15314,15314.0,Lethal Weapon 2,17,3.5
15315,15315.0,Lethal Weapon 2,23,4.0
15316,15316.0,Lethal Weapon 2,56,2.0
15317,15317.0,Lethal Weapon 2,195,5.0
15318,15318.0,Lethal Weapon 2,236,4.5
15319,15319.0,Lethal Weapon 2,265,4.0
15320,15320.0,Lethal Weapon 2,268,3.5
15321,15321.0,Lethal Weapon 2,311,2.0
15322,15322.0,Lethal Weapon 2,321,3.0
15323,15323.0,Lethal Weapon 2,322,4.0
15324,15324.0,Lethal Weapon 2,358,4.0
15325,15325.0,Lethal Weapon 2,376,3.0
15326,15326.0,Lethal Weapon 2,387,5.0
15327,15327.0,Lethal Weapon 2,468,3.0
15328,15328.0,Lethal Weapon 2,472,4.5
15329,15329.0,Lethal Weapon 2,505,3.5
15330,15330.0,Lethal Weapon 2,537,4.0
15331,15331.0,Lethal Weapon 2,547,4.5
15332,15332.0,Lethal Weapon 2,564,4.0
15333,15333.0,Lethal Weapon 2,569,4.0
15334,15334.0,Lethal Weapon 2,575,4.0
15335,15335.0,Lethal Weapon 2,587,4.0
15336,15336.0,Lethal Weapon 2,597,4.0
15337,15337.0,Lethal Weapon 2,605,5.0
15338,15338.0,Lethal Weapon 2,614,5.0
15339,15339.0,Lethal Weapon 2,642,4.0
15340,15340.0,Lethal Weapon 3,119,4.0
15341,15341.0,Lethal Weapon 3,195,3.0
15342,15342.0,Lethal Weapon 3,222,5.0
15343,15343.0,Lethal Weapon 3,232,5.0
15344,15344.0,Lethal Weapon 3,236,4.5
15345,15345.0,Lethal Weapon 3,311,3.0
15346,15346.0,Lethal Weapon 3,452,3.5
15347,15347.0,Lethal Weapon 3,537,4.0
15348,15348.0,Lethal Weapon 3,569,5.0
15349,15349.0,Lethal Weapon 3,575,3.0
15350,15350.0,Lethal Weapon 3,597,4.0
15351,15351.0,Lethal Weapon 3,605,4.0
15352,15352.0,Letter from an Unknown Woman,222,4.0
15353,15353.0,Letter from an Unknown Woman,232,3.0
15354,15354.0,Letter from an Unknown Woman,236,5.0
15355,15355.0,Letter from an Unknown Woman,358,4.0
15356,15356.0,Letter from an Unknown Woman,387,5.0
15357,15357.0,Letter from an Unknown Woman,452,3.0
15358,15358.0,Letter from an Unknown Woman,468,4.0
15359,15359.0,Letter from an Unknown Woman,585,5.0
15360,15360.0,Letter from an Unknown Woman,587,5.0
15361,15361.0,Letter from an Unknown Woman,597,5.0
15362,15362.0,Letters from Iwo Jima,15,3.0
15363,15363.0,Letters from Iwo Jima,17,3.5
15364,15364.0,Letters from Iwo Jima,23,5.0
15365,15365.0,Letters from Iwo Jima,81,4.5
15366,15366.0,Letters from Iwo Jima,102,5.0
15367,15367.0,Letters from Iwo Jima,232,1.0
15368,15368.0,Letters from Iwo Jima,236,5.0
15369,15369.0,Letters from Iwo Jima,262,2.5
15370,15370.0,Letters from Iwo Jima,265,4.0
15371,15371.0,Letters from Iwo Jima,297,5.0
15372,15372.0,Letters from Iwo Jima,348,1.0
15373,15373.0,Letters from Iwo Jima,436,5.0
15374,15374.0,Letters from Iwo Jima,481,5.0
15375,15375.0,Letters from Iwo Jima,509,3.5
15376,15376.0,Letters from Iwo Jima,519,5.0
15377,15377.0,Letters from Iwo Jima,547,5.0
15378,15378.0,Letters from Iwo Jima,564,4.0
15379,15379.0,Letters from Iwo Jima,587,3.5
15380,15380.0,Letters from Iwo Jima,599,3.0
15381,15381.0,Letters from Iwo Jima,642,3.0
15382,15382.0,Licence to Kill,67,4.0
15383,15383.0,Licence to Kill,85,1.0
15384,15384.0,Licence to Kill,176,2.5
15385,15385.0,Licence to Kill,185,3.0
15386,15386.0,Licence to Kill,213,2.0
15387,15387.0,Licence to Kill,294,3.0
15388,15388.0,Licence to Kill,363,2.0
15389,15389.0,Licence to Kill,437,3.0
15390,15390.0,Licence to Kill,466,3.0
15391,15391.0,Licence to Kill,518,5.0
15392,15392.0,Licence to Kill,564,3.0
15393,15393.0,Licence to Kill,665,3.0
15394,15394.0,License to Wed,3,5.0
15395,15395.0,License to Wed,8,4.0
15396,15396.0,License to Wed,12,4.0
15397,15397.0,License to Wed,15,5.0
15398,15398.0,License to Wed,17,5.0
15399,15399.0,License to Wed,20,0.5
15400,15400.0,License to Wed,22,4.0
15401,15401.0,License to Wed,23,3.5
15402,15402.0,License to Wed,26,4.0
15403,15403.0,License to Wed,30,4.0
15404,15404.0,License to Wed,31,5.0
15405,15405.0,License to Wed,33,4.0
15406,15406.0,License to Wed,38,4.0
15407,15407.0,License to Wed,40,4.0
15408,15408.0,License to Wed,48,5.0
15409,15409.0,License to Wed,56,4.0
15410,15410.0,License to Wed,59,4.0
15411,15411.0,License to Wed,62,5.0
15412,15412.0,License to Wed,63,4.5
15413,15413.0,License to Wed,72,4.0
15414,15414.0,License to Wed,73,5.0
15415,15415.0,License to Wed,75,3.5
15416,15416.0,License to Wed,77,4.0
15417,15417.0,License to Wed,78,5.0
15418,15418.0,License to Wed,81,4.0
15419,15419.0,License to Wed,84,4.0
15420,15420.0,License to Wed,88,4.0
15421,15421.0,License to Wed,89,5.0
15422,15422.0,License to Wed,94,4.5
15423,15423.0,License to Wed,95,5.0
15424,15424.0,License to Wed,97,1.5
15425,15425.0,License to Wed,99,3.0
15426,15426.0,License to Wed,103,5.0
15427,15427.0,License to Wed,105,3.5
15428,15428.0,License to Wed,107,4.5
15429,15429.0,License to Wed,111,5.0
15430,15430.0,License to Wed,115,4.0
15431,15431.0,License to Wed,116,2.0
15432,15432.0,License to Wed,120,3.0
15433,15433.0,License to Wed,123,4.0
15434,15434.0,License to Wed,124,5.0
15435,15435.0,License to Wed,125,5.0
15436,15436.0,License to Wed,130,4.0
15437,15437.0,License to Wed,133,3.0
15438,15438.0,License to Wed,134,4.0
15439,15439.0,License to Wed,138,4.0
15440,15440.0,License to Wed,143,4.5
15441,15441.0,License to Wed,146,3.5
15442,15442.0,License to Wed,149,4.0
15443,15443.0,License to Wed,150,3.5
15444,15444.0,License to Wed,152,4.5
15445,15445.0,License to Wed,153,4.0
15446,15446.0,License to Wed,157,4.5
15447,15447.0,License to Wed,159,3.5
15448,15448.0,License to Wed,165,5.0
15449,15449.0,License to Wed,175,5.0
15450,15450.0,License to Wed,178,4.5
15451,15451.0,License to Wed,183,5.0
15452,15452.0,License to Wed,185,5.0
15453,15453.0,License to Wed,186,4.5
15454,15454.0,License to Wed,189,3.0
15455,15455.0,License to Wed,199,5.0
15456,15456.0,License to Wed,200,4.0
15457,15457.0,License to Wed,205,3.0
15458,15458.0,License to Wed,208,4.0
15459,15459.0,License to Wed,212,5.0
15460,15460.0,License to Wed,216,5.0
15461,15461.0,License to Wed,220,4.0
15462,15462.0,License to Wed,228,4.0
15463,15463.0,License to Wed,230,4.5
15464,15464.0,License to Wed,234,5.0
15465,15465.0,License to Wed,243,4.0
15466,15466.0,License to Wed,245,5.0
15467,15467.0,License to Wed,247,5.0
15468,15468.0,License to Wed,250,4.5
15469,15469.0,License to Wed,251,5.0
15470,15470.0,License to Wed,253,5.0
15471,15471.0,License to Wed,257,5.0
15472,15472.0,License to Wed,259,3.0
15473,15473.0,License to Wed,260,2.5
15474,15474.0,License to Wed,262,3.5
15475,15475.0,License to Wed,263,2.5
15476,15476.0,License to Wed,267,5.0
15477,15477.0,License to Wed,268,4.5
15478,15478.0,License to Wed,270,5.0
15479,15479.0,License to Wed,273,5.0
15480,15480.0,License to Wed,274,4.0
15481,15481.0,License to Wed,275,4.0
15482,15482.0,License to Wed,282,0.5
15483,15483.0,License to Wed,292,5.0
15484,15484.0,License to Wed,295,4.0
15485,15485.0,License to Wed,297,4.0
15486,15486.0,License to Wed,303,4.0
15487,15487.0,License to Wed,307,4.5
15488,15488.0,License to Wed,309,4.5
15489,15489.0,License to Wed,312,5.0
15490,15490.0,License to Wed,313,2.5
15491,15491.0,License to Wed,334,4.0
15492,15492.0,License to Wed,345,5.0
15493,15493.0,License to Wed,350,5.0
15494,15494.0,License to Wed,352,4.5
15495,15495.0,License to Wed,353,4.0
15496,15496.0,License to Wed,355,5.0
15497,15497.0,License to Wed,359,3.5
15498,15498.0,License to Wed,362,2.5
15499,15499.0,License to Wed,363,3.0
15500,15500.0,License to Wed,370,4.5
15501,15501.0,License to Wed,371,4.0
15502,15502.0,License to Wed,378,4.5
15503,15503.0,License to Wed,379,4.0
15504,15504.0,License to Wed,380,5.0
15505,15505.0,License to Wed,384,4.0
15506,15506.0,License to Wed,386,5.0
15507,15507.0,License to Wed,388,3.0
15508,15508.0,License to Wed,392,4.0
15509,15509.0,License to Wed,407,5.0
15510,15510.0,License to Wed,412,4.0
15511,15511.0,License to Wed,419,2.0
15512,15512.0,License to Wed,423,4.5
15513,15513.0,License to Wed,425,3.0
15514,15514.0,License to Wed,426,4.0
15515,15515.0,License to Wed,427,4.0
15516,15516.0,License to Wed,428,5.0
15517,15517.0,License to Wed,429,3.0
15518,15518.0,License to Wed,430,5.0
15519,15519.0,License to Wed,431,4.5
15520,15520.0,License to Wed,432,5.0
15521,15521.0,License to Wed,442,4.5
15522,15522.0,License to Wed,450,5.0
15523,15523.0,License to Wed,451,5.0
15524,15524.0,License to Wed,452,2.0
15525,15525.0,License to Wed,454,5.0
15526,15526.0,License to Wed,457,4.0
15527,15527.0,License to Wed,458,2.5
15528,15528.0,License to Wed,460,3.5
15529,15529.0,License to Wed,461,5.0
15530,15530.0,License to Wed,465,5.0
15531,15531.0,License to Wed,468,3.0
15532,15532.0,License to Wed,471,4.0
15533,15533.0,License to Wed,472,2.0
15534,15534.0,License to Wed,473,5.0
15535,15535.0,License to Wed,475,5.0
15536,15536.0,License to Wed,476,5.0
15537,15537.0,License to Wed,478,4.5
15538,15538.0,License to Wed,479,4.0
15539,15539.0,License to Wed,480,3.5
15540,15540.0,License to Wed,481,4.5
15541,15541.0,License to Wed,488,4.0
15542,15542.0,License to Wed,491,4.0
15543,15543.0,License to Wed,494,4.5
15544,15544.0,License to Wed,500,2.5
15545,15545.0,License to Wed,501,5.0
15546,15546.0,License to Wed,509,4.0
15547,15547.0,License to Wed,519,5.0
15548,15548.0,License to Wed,520,4.5
15549,15549.0,License to Wed,521,4.0
15550,15550.0,License to Wed,522,3.5
15551,15551.0,License to Wed,524,4.0
15552,15552.0,License to Wed,527,4.5
15553,15553.0,License to Wed,528,3.0
15554,15554.0,License to Wed,531,3.5
15555,15555.0,License to Wed,541,5.0
15556,15556.0,License to Wed,544,4.5
15557,15557.0,License to Wed,546,5.0
15558,15558.0,License to Wed,547,3.5
15559,15559.0,License to Wed,553,5.0
15560,15560.0,License to Wed,560,5.0
15561,15561.0,License to Wed,561,4.5
15562,15562.0,License to Wed,562,4.5
15563,15563.0,License to Wed,563,5.0
15564,15564.0,License to Wed,564,5.0
15565,15565.0,License to Wed,567,5.0
15566,15566.0,License to Wed,570,3.0
15567,15567.0,License to Wed,572,4.5
15568,15568.0,License to Wed,574,4.5
15569,15569.0,License to Wed,578,3.5
15570,15570.0,License to Wed,580,5.0
15571,15571.0,License to Wed,583,4.0
15572,15572.0,License to Wed,584,3.5
15573,15573.0,License to Wed,587,2.5
15574,15574.0,License to Wed,592,5.0
15575,15575.0,License to Wed,596,5.0
15576,15576.0,License to Wed,598,5.0
15577,15577.0,License to Wed,606,4.0
15578,15578.0,License to Wed,607,4.5
15579,15579.0,License to Wed,608,5.0
15580,15580.0,License to Wed,613,4.5
15581,15581.0,License to Wed,615,4.5
15582,15582.0,License to Wed,622,5.0
15583,15583.0,License to Wed,624,4.0
15584,15584.0,License to Wed,626,4.0
15585,15585.0,License to Wed,627,4.0
15586,15586.0,License to Wed,632,4.5
15587,15587.0,License to Wed,635,3.5
15588,15588.0,License to Wed,643,5.0
15589,15589.0,License to Wed,648,2.5
15590,15590.0,License to Wed,654,5.0
15591,15591.0,License to Wed,655,5.0
15592,15592.0,License to Wed,664,5.0
15593,15593.0,License to Wed,665,5.0
15594,15594.0,License to Wed,669,5.0
15595,15595.0,License to Wed,671,4.0
15596,15596.0,Life Is Beautiful,44,2.0
15597,15597.0,Life Is Beautiful,55,4.0
15598,15598.0,Life Is Beautiful,67,3.0
15599,15599.0,Life Is Beautiful,70,3.0
15600,15600.0,Life Is Beautiful,113,5.0
15601,15601.0,Life Is Beautiful,135,3.0
15602,15602.0,Life Is Beautiful,154,3.0
15603,15603.0,Life Is Beautiful,162,3.0
15604,15604.0,Life Is Beautiful,182,4.0
15605,15605.0,Life Is Beautiful,220,2.0
15606,15606.0,Life Is Beautiful,256,3.0
15607,15607.0,Life Is Beautiful,285,3.0
15608,15608.0,Life Is Beautiful,294,3.0
15609,15609.0,Life Is Beautiful,311,2.0
15610,15610.0,Life Is Beautiful,353,1.0
15611,15611.0,Life Is Beautiful,361,4.0
15612,15612.0,Life Is Beautiful,383,3.0
15613,15613.0,Life Is Beautiful,390,2.0
15614,15614.0,Life Is Beautiful,396,3.0
15615,15615.0,Life Is Beautiful,397,2.5
15616,15616.0,Life Is Beautiful,460,3.0
15617,15617.0,Life Is Beautiful,468,2.0
15618,15618.0,Life Is Beautiful,551,4.0
15619,15619.0,Life Is Beautiful,559,3.0
15620,15620.0,Life Is Beautiful,564,1.0
15621,15621.0,Life Is Beautiful,616,3.0
15622,15622.0,Life Is Beautiful,624,2.0
15623,15623.0,Life Is Beautiful,650,3.0
15624,15624.0,Life Is Beautiful,661,0.5
15625,15625.0,Light of Day,4,5.0
15626,15626.0,Light of Day,15,4.0
15627,15627.0,Light of Day,22,3.5
15628,15628.0,Light of Day,23,4.0
15629,15629.0,Light of Day,30,4.0
15630,15630.0,Light of Day,49,5.0
15631,15631.0,Light of Day,56,4.0
15632,15632.0,Light of Day,57,4.0
15633,15633.0,Light of Day,60,3.5
15634,15634.0,Light of Day,73,5.0
15635,15635.0,Light of Day,75,3.0
15636,15636.0,Light of Day,77,4.0
15637,15637.0,Light of Day,88,2.0
15638,15638.0,Light of Day,93,3.5
15639,15639.0,Light of Day,94,1.0
15640,15640.0,Light of Day,105,3.5
15641,15641.0,Light of Day,111,3.5
15642,15642.0,Light of Day,119,3.0
15643,15643.0,Light of Day,130,2.5
15644,15644.0,Light of Day,134,5.0
15645,15645.0,Light of Day,150,4.0
15646,15646.0,Light of Day,157,3.5
15647,15647.0,Light of Day,165,3.0
15648,15648.0,Light of Day,175,4.0
15649,15649.0,Light of Day,176,3.0
15650,15650.0,Light of Day,195,3.0
15651,15651.0,Light of Day,201,5.0
15652,15652.0,Light of Day,210,2.5
15653,15653.0,Light of Day,212,3.0
15654,15654.0,Light of Day,213,3.5
15655,15655.0,Light of Day,214,5.0
15656,15656.0,Light of Day,217,5.0
15657,15657.0,Light of Day,228,5.0
15658,15658.0,Light of Day,232,4.0
15659,15659.0,Light of Day,236,3.5
15660,15660.0,Light of Day,242,5.0
15661,15661.0,Light of Day,243,4.0
15662,15662.0,Light of Day,247,4.0
15663,15663.0,Light of Day,253,2.5
15664,15664.0,Light of Day,262,3.0
15665,15665.0,Light of Day,268,4.0
15666,15666.0,Light of Day,272,4.0
15667,15667.0,Light of Day,285,4.0
15668,15668.0,Light of Day,292,4.5
15669,15669.0,Light of Day,294,4.5
15670,15670.0,Light of Day,295,4.0
15671,15671.0,Light of Day,303,4.5
15672,15672.0,Light of Day,306,4.0
15673,15673.0,Light of Day,311,2.0
15674,15674.0,Light of Day,346,4.5
15675,15675.0,Light of Day,350,5.0
15676,15676.0,Light of Day,352,3.5
15677,15677.0,Light of Day,353,3.0
15678,15678.0,Light of Day,355,4.5
15679,15679.0,Light of Day,362,3.5
15680,15680.0,Light of Day,384,4.0
15681,15681.0,Light of Day,388,5.0
15682,15682.0,Light of Day,394,4.0
15683,15683.0,Light of Day,398,4.0
15684,15684.0,Light of Day,405,4.0
15685,15685.0,Light of Day,408,2.0
15686,15686.0,Light of Day,428,4.0
15687,15687.0,Light of Day,442,5.0
15688,15688.0,Light of Day,452,3.0
15689,15689.0,Light of Day,457,2.0
15690,15690.0,Light of Day,461,4.0
15691,15691.0,Light of Day,463,3.0
15692,15692.0,Light of Day,466,4.0
15693,15693.0,Light of Day,468,3.0
15694,15694.0,Light of Day,471,4.0
15695,15695.0,Light of Day,481,3.5
15696,15696.0,Light of Day,497,4.0
15697,15697.0,Light of Day,505,2.5
15698,15698.0,Light of Day,509,4.0
15699,15699.0,Light of Day,512,4.0
15700,15700.0,Light of Day,518,3.0
15701,15701.0,Light of Day,520,3.5
15702,15702.0,Light of Day,523,4.0
15703,15703.0,Light of Day,525,3.0
15704,15704.0,Light of Day,527,3.5
15705,15705.0,Light of Day,528,3.5
15706,15706.0,Light of Day,550,4.0
15707,15707.0,Light of Day,553,5.0
15708,15708.0,Light of Day,561,4.0
15709,15709.0,Light of Day,562,4.5
15710,15710.0,Light of Day,564,4.0
15711,15711.0,Light of Day,570,5.0
15712,15712.0,Light of Day,574,3.0
15713,15713.0,Light of Day,575,2.0
15714,15714.0,Light of Day,580,2.0
15715,15715.0,Light of Day,592,5.0
15716,15716.0,Light of Day,599,4.0
15717,15717.0,Light of Day,605,4.0
15718,15718.0,Light of Day,607,4.5
15719,15719.0,Light of Day,624,4.0
15720,15720.0,Light of Day,652,4.0
15721,15721.0,Light of Day,654,4.5
15722,15722.0,Light of Day,664,4.0
15723,15723.0,Lights in the Dusk,119,4.0
15724,15724.0,Lights in the Dusk,142,1.0
15725,15725.0,Lights in the Dusk,220,2.0
15726,15726.0,Lights in the Dusk,247,4.0
15727,15727.0,Lights in the Dusk,285,3.0
15728,15728.0,Lights in the Dusk,358,1.0
15729,15729.0,Lights in the Dusk,388,4.0
15730,15730.0,Lights in the Dusk,509,2.5
15731,15731.0,Lights in the Dusk,518,3.0
15732,15732.0,Lights in the Dusk,534,3.0
15733,15733.0,Lights in the Dusk,564,1.0
15734,15734.0,Lights in the Dusk,624,4.0
15735,15735.0,Lights in the Dusk,654,4.0
15736,15736.0,Lights in the Dusk,665,3.0
15737,15737.0,Lili Marleen,2,5.0
15738,15738.0,Lili Marleen,15,1.0
15739,15739.0,Lili Marleen,23,3.5
15740,15740.0,Lili Marleen,36,5.0
15741,15741.0,Lili Marleen,57,5.0
15742,15742.0,Lili Marleen,67,5.0
15743,15743.0,Lili Marleen,86,4.0
15744,15744.0,Lili Marleen,93,3.5
15745,15745.0,Lili Marleen,119,4.0
15746,15746.0,Lili Marleen,121,5.0
15747,15747.0,Lili Marleen,122,3.0
15748,15748.0,Lili Marleen,159,4.0
15749,15749.0,Lili Marleen,182,3.0
15750,15750.0,Lili Marleen,196,5.0
15751,15751.0,Lili Marleen,214,3.0
15752,15752.0,Lili Marleen,215,5.0
15753,15753.0,Lili Marleen,224,4.0
15754,15754.0,Lili Marleen,232,5.0
15755,15755.0,Lili Marleen,254,5.0
15756,15756.0,Lili Marleen,283,4.0
15757,15757.0,Lili Marleen,294,3.0
15758,15758.0,Lili Marleen,303,3.5
15759,15759.0,Lili Marleen,306,4.0
15760,15760.0,Lili Marleen,312,4.0
15761,15761.0,Lili Marleen,330,5.0
15762,15762.0,Lili Marleen,338,3.0
15763,15763.0,Lili Marleen,354,5.0
15764,15764.0,Lili Marleen,357,5.0
15765,15765.0,Lili Marleen,368,4.0
15766,15766.0,Lili Marleen,372,3.0
15767,15767.0,Lili Marleen,373,4.0
15768,15768.0,Lili Marleen,382,2.0
15769,15769.0,Lili Marleen,385,4.0
15770,15770.0,Lili Marleen,407,4.0
15771,15771.0,Lili Marleen,408,4.0
15772,15772.0,Lili Marleen,409,5.0
15773,15773.0,Lili Marleen,421,2.0
15774,15774.0,Lili Marleen,447,3.0
15775,15775.0,Lili Marleen,452,3.5
15776,15776.0,Lili Marleen,472,3.0
15777,15777.0,Lili Marleen,487,4.0
15778,15778.0,Lili Marleen,492,5.0
15779,15779.0,Lili Marleen,497,4.0
15780,15780.0,Lili Marleen,509,3.0
15781,15781.0,Lili Marleen,510,4.0
15782,15782.0,Lili Marleen,514,4.0
15783,15783.0,Lili Marleen,518,4.0
15784,15784.0,Lili Marleen,529,5.0
15785,15785.0,Lili Marleen,537,4.0
15786,15786.0,Lili Marleen,539,4.0
15787,15787.0,Lili Marleen,545,5.0
15788,15788.0,Lili Marleen,547,4.0
15789,15789.0,Lili Marleen,548,2.0
15790,15790.0,Lili Marleen,564,1.0
15791,15791.0,Lili Marleen,587,3.5
15792,15792.0,Lili Marleen,590,4.0
15793,15793.0,Lili Marleen,595,4.0
15794,15794.0,Lili Marleen,602,4.0
15795,15795.0,Lili Marleen,647,4.0
15796,15796.0,Lili Marleen,649,5.0
15797,15797.0,Lili Marleen,659,3.0
15798,15798.0,Lili Marleen,667,4.0
15799,15799.0,Little Buddha,15,4.5
15800,15800.0,Little Buddha,119,3.0
15801,15801.0,Little Buddha,239,4.0
15802,15802.0,Little Buddha,285,2.0
15803,15803.0,Little Buddha,321,3.0
15804,15804.0,Little Buddha,358,1.0
15805,15805.0,Little Buddha,510,3.0
15806,15806.0,Little Buddha,518,3.0
15807,15807.0,Little Buddha,597,3.0
15808,15808.0,Little Buddha,607,4.0
15809,15809.0,Little Buddha,631,4.0
15810,15810.0,Little Buddha,646,5.0
15811,15811.0,Live Flesh,3,3.0
15812,15812.0,Live Flesh,22,2.0
15813,15813.0,Live Flesh,73,3.0
15814,15814.0,Live Flesh,91,3.5
15815,15815.0,Live Flesh,114,1.0
15816,15816.0,Live Flesh,140,3.5
15817,15817.0,Live Flesh,157,2.5
15818,15818.0,Live Flesh,308,5.0
15819,15819.0,Live Flesh,468,2.0
15820,15820.0,Live Flesh,516,3.0
15821,15821.0,Live Flesh,549,2.0
15822,15822.0,Live Flesh,563,3.0
15823,15823.0,Live Flesh,564,2.0
15824,15824.0,Live and Let Die,2,4.0
15825,15825.0,Live and Let Die,12,3.0
15826,15826.0,Live and Let Die,15,2.0
15827,15827.0,Live and Let Die,19,3.0
15828,15828.0,Live and Let Die,22,4.5
15829,15829.0,Live and Let Die,23,3.5
15830,15830.0,Live and Let Die,30,4.0
15831,15831.0,Live and Let Die,34,4.0
15832,15832.0,Live and Let Die,36,4.0
15833,15833.0,Live and Let Die,39,4.0
15834,15834.0,Live and Let Die,41,4.0
15835,15835.0,Live and Let Die,47,3.0
15836,15836.0,Live and Let Die,50,3.0
15837,15837.0,Live and Let Die,64,5.0
15838,15838.0,Live and Let Die,73,3.5
15839,15839.0,Live and Let Die,75,4.5
15840,15840.0,Live and Let Die,77,2.5
15841,15841.0,Live and Let Die,78,5.0
15842,15842.0,Live and Let Die,82,5.0
15843,15843.0,Live and Let Die,85,3.0
15844,15844.0,Live and Let Die,86,4.0
15845,15845.0,Live and Let Die,88,3.0
15846,15846.0,Live and Let Die,92,2.0
15847,15847.0,Live and Let Die,95,4.0
15848,15848.0,Live and Let Die,102,3.0
15849,15849.0,Live and Let Die,105,3.5
15850,15850.0,Live and Let Die,108,3.0
15851,15851.0,Live and Let Die,110,3.0
15852,15852.0,Live and Let Die,111,3.5
15853,15853.0,Live and Let Die,114,3.0
15854,15854.0,Live and Let Die,119,2.0
15855,15855.0,Live and Let Die,121,3.0
15856,15856.0,Live and Let Die,122,3.0
